DATE,AGE,GENDER,DAILY_STRESS,WEEKLY_MEDITATION,CORE_CIRCLE,SUPPORTING_OTHERS,LIFE_VISION,TIME_FOR_PASSION,YEAR
1/9/2019,Less than 20,Male,2,10,5,1,5,5,2019
1/9/2019,Less than 20,Male,1,1,0,1,1,1,2019
1/10/2019,36 to 50,Female,4,7,5,4,1,5,2019
1/10/2019,51 or more,Female,4,10,7,10,1,5,2019
1/10/2019,21 to 35,Female,2,7,5,10,2,8,2019
1/10/2019,51 or more,Female,1,10,7,5,2,6,2019
1/10/2019,36 to 50,Female,4,3,10,10,1,1,2019
1/10/2019,36 to 50,Male,2,5,10,10,4,6,2019
1/10/2019,21 to 35,Male,3,9,3,3,10,2,2019
1/11/2019,36 to 50,Male,3,5,6,5,2,2,2019
1/11/2019,21 to 35,Male,4,7,6,4,0,1,2019
1/11/2019,21 to 35,Female,1,10,10,5,2,1,2019
1/11/2019,21 to 35,Male,5,7,1,0,2,2,2019
1/11/2019,51 or more,Female,1,10,7,10,5,7,2019
1/12/2019,36 to 50,Female,4,5,5,4,4,4,2019
1/12/2019,51 or more,Female,4,5,2,7,3,2,2019
1/13/2019,51 or more,Female,2,6,4,1,1,3,2019
1/13/2019,Less than 20,Male,3,10,1,4,0,0,2019
1/13/2019,36 to 50,Male,2,5,5,5,3,3,2019
1/13/2019,51 or more,Female,2,5,4,2,1,1,2019
1/13/2019,51 or more,Female,3,7,10,8,1,3,2019
1/13/2019,21 to 35,Male,2,10,6,6,0,1,2019
1/14/2019,21 to 35,Male,1,9,5,2,0,1,2019
1/15/2019,Less than 20,Male,3,7,6,5,10,4,2019
1/15/2019,Less than 20,Male,4,8,10,7,8,2,2019
1/15/2019,Less than 20,Male,0,10,6,3,3,2,2019
1/15/2019,Less than 20,Male,2,10,10,6,10,8,2019
1/15/2019,Less than 20,Male,1,10,5,5,2,5,2019
1/15/2019,Less than 20,Male,2,10,10,10,10,7,2019
1/15/2019,Less than 20,Female,1,5,10,8,2,2,2019
1/15/2019,36 to 50,Female,2,4,1,7,2,2,2019
1/15/2019,21 to 35,Male,2,7,4,9,3,2,2019
1/15/2019,36 to 50,Female,2,7,6,6,3,7,2019
1/15/2019,51 or more,Male,5,3,4,4,0,0,2019
1/15/2019,21 to 35,Female,2,2,1,2,1,2,2019
1/16/2019,21 to 35,Male,0,6,5,0,5,1,2019
1/16/2019,21 to 35,Female,5,5,8,3,3,1,2019
1/16/2019,21 to 35,Male,2,10,6,6,2,5,2019
1/16/2019,51 or more,Female,1,2,7,6,5,7,2019
1/16/2019,36 to 50,Female,2,3,4,4,0,1,2019
1/16/2019,21 to 35,Female,3,5,7,7,2,0,2019
1/16/2019,21 to 35,Male,1,1,1,0,0,0,2019
1/16/2019,36 to 50,Female,5,3,3,10,5,2,2019
1/17/2019,36 to 50,Male,4,7,5,8,5,1,2019
1/17/2019,36 to 50,Female,4,5,2,10,2,2,2019
1/17/2019,51 or more,Male,3,10,10,10,2,1,2019
1/17/2019,36 to 50,Male,2,4,4,3,2,6,2019
1/17/2019,21 to 35,Female,5,2,6,5,1,5,2019
1/17/2019,36 to 50,Male,5,2,5,5,0,1,2019
1/17/2019,21 to 35,Male,2,7,3,2,1,5,2019
1/17/2019,36 to 50,Female,1,10,10,10,5,5,2019
1/18/2019,51 or more,Female,5,5,3,2,2,3,2019
1/18/2019,36 to 50,Female,2,5,3,10,2,10,2019
1/18/2019,21 to 35,Female,2,7,5,6,5,3,2019
1/18/2019,21 to 35,Male,1,9,3,7,3,4,2019
1/18/2019,21 to 35,Male,1,10,3,5,3,3,2019
1/18/2019,Less than 20,Female,4,7,2,4,4,2,2019
1/18/2019,Less than 20,Female,3,6,6,7,3,1,2019
1/18/2019,36 to 50,Male,4,10,8,10,1,5,2019
1/18/2019,36 to 50,Female,5,3,2,7,5,1,2019
1/18/2019,21 to 35,Female,3,10,5,10,2,1,2019
1/18/2019,21 to 35,Female,4,4,7,5,1,3,2019
1/19/2019,21 to 35,Female,5,4,4,7,0,4,2019
1/19/2019,51 or more,Female,4,8,9,8,5,4,2019
1/19/2019,51 or more,Male,5,3,1,1,1,1,2019
1/19/2019,21 to 35,Male,2,3,5,2,2,3,2019
1/19/2019,51 or more,Female,3,3,3,5,5,1,2019
1/20/2019,36 to 50,Female,4,1,6,1,0,0,2019
1/20/2019,51 or more,Male,2,7,3,10,4,4,2019
1/20/2019,36 to 50,Female,3,7,3,2,10,2,2019
1/20/2019,36 to 50,Male,3,7,8,5,10,1,2019
1/20/2019,51 or more,Female,3,4,2,10,0,7,2019
1/21/2019,21 to 35,Male,0,10,6,4,0,10,2019
1/21/2019,21 to 35,Female,4,5,3,4,1,3,2019
1/21/2019,51 or more,Female,3,10,7,6,0,0,2019
1/21/2019,36 to 50,Male,5,5,10,10,10,1,2019
1/21/2019,36 to 50,Male,0,3,10,2,8,10,2019
1/22/2019,51 or more,Male,3,10,3,3,2,2,2019
1/22/2019,Less than 20,Female,4,3,3,3,4,2,2019
1/22/2019,36 to 50,Female,3,10,6,10,0,6,2019
1/22/2019,36 to 50,Male,5,10,3,3,5,2,2019
1/22/2019,51 or more,Male,2,5,2,5,1,2,2019
1/22/2019,21 to 35,Female,4,4,4,2,0,2,2019
1/23/2019,36 to 50,Male,2,1,2,1,2,5,2019
1/23/2019,21 to 35,Male,5,3,2,1,3,1,2019
1/23/2019,21 to 35,Male,5,2,0,1,1,2,2019
1/23/2019,21 to 35,Male,3,7,2,2,4,2,2019
1/23/2019,21 to 35,Female,1,5,10,5,0,5,2019
1/24/2019,36 to 50,Male,1,5,4,4,5,1,2019
1/24/2019,Less than 20,Male,1,8,2,5,10,8,2019
1/24/2019,Less than 20,Female,1,10,5,9,10,3,2019
1/24/2019,21 to 35,Male,1,10,10,5,10,3,2019
1/24/2019,51 or more,Male,5,10,10,10,0,0,2019
1/25/2019,21 to 35,Female,3,10,3,1,0,0,2019
1/25/2019,21 to 35,Female,3,6,2,5,2,0,2019
1/25/2019,21 to 35,Male,2,4,10,8,10,7,2019
1/25/2019,36 to 50,Female,4,3,5,10,3,0,2019
1/25/2019,21 to 35,Female,3,1,2,3,1,1,2019
1/26/2019,51 or more,Female,3,10,3,4,10,1,2019
1/26/2019,21 to 35,Female,4,2,10,4,7,6,2019
1/27/2019,36 to 50,Female,3,1,5,8,4,5,2019
1/27/2019,36 to 50,Male,4,10,7,4,1,1,2019
1/27/2019,51 or more,Female,1,10,10,7,2,5,2019
1/27/2019,51 or more,Male,5,10,4,10,1,2,2019
1/27/2019,51 or more,Male,5,10,5,10,1,2,2019
1/27/2019,21 to 35,Male,1,6,4,10,8,2,2019
1/27/2019,51 or more,Female,1,10,6,7,3,7,2019
1/27/2019,21 to 35,Female,5,5,10,4,4,2,2019
1/27/2019,51 or more,Female,4,4,5,7,1,4,2019
1/28/2019,21 to 35,Male,1,10,3,0,1,5,2019
1/28/2019,Less than 20,Female,5,9,1,8,7,2,2019
1/28/2019,51 or more,Female,3,8,3,5,3,1,2019
1/28/2019,21 to 35,Female,3,5,4,2,3,1,2019
1/28/2019,51 or more,Male,2,5,10,5,6,1,2019
1/29/2019,36 to 50,Female,1,5,5,2,1,1,2019
1/29/2019,21 to 35,Male,0,10,3,6,3,4,2019
1/29/2019,36 to 50,Male,3,1,2,3,8,2,2019
1/29/2019,21 to 35,Female,3,5,2,10,5,4,2019
1/29/2019,21 to 35,Male,1,7,6,2,4,2,2019
1/29/2019,51 or more,Female,0,3,4,10,10,1,2019
1/29/2019,51 or more,Male,2,10,3,8,4,3,2019
1/29/2019,21 to 35,Female,4,3,2,2,0,2,2019
1/30/2019,21 to 35,Female,4,8,2,3,1,1,2019
1/30/2019,36 to 50,Male,4,1,4,3,3,1,2019
1/30/2019,36 to 50,Female,4,4,2,7,5,1,2019
1/30/2019,21 to 35,Female,3,10,4,1,10,0,2019
1/30/2019,21 to 35,Female,4,2,7,7,2,4,2019
1/30/2019,36 to 50,Female,5,3,5,8,6,5,2019
1/30/2019,21 to 35,Female,2,9,6,9,2,8,2019
1/30/2019,21 to 35,Female,2,8,7,5,2,8,2019
1/30/2019,36 to 50,Male,2,7,6,10,1,4,2019
1/30/2019,51 or more,Female,4,2,1,1,0,0,2019
1/31/2019,51 or more,Male,2,10,3,10,3,5,2019
1/31/2019,21 to 35,Male,5,10,3,5,1,2,2019
1/31/2019,36 to 50,Female,1,10,10,4,10,2,2019
1/31/2019,36 to 50,Female,2,8,10,10,10,2,2019
1/31/2019,51 or more,Male,3,5,5,7,9,4,2019
1/31/2019,21 to 35,Female,5,8,2,3,0,0,2019
2/1/2019,21 to 35,Male,1,10,4,10,5,4,2019
2/1/2019,Less than 20,Female,2,7,10,8,3,1,2019
2/1/2019,51 or more,Female,2,8,6,4,1,4,2019
2/1/2019,51 or more,Female,5,7,9,8,5,5,2019
2/2/2019,21 to 35,Female,1,3,4,10,3,6,2019
2/2/2019,36 to 50,Female,4,7,10,10,1,5,2019
2/2/2019,21 to 35,Female,4,10,7,6,1,3,2019
2/2/2019,51 or more,Male,4,3,4,10,1,2,2019
2/2/2019,36 to 50,Male,3,10,8,0,1,1,2019
2/3/2019,21 to 35,Female,4,1,3,4,0,0,2019
2/3/2019,21 to 35,Female,5,10,1,1,0,0,2019
2/3/2019,21 to 35,Female,5,2,2,3,1,1,2019
2/3/2019,36 to 50,Male,5,8,8,10,2,2,2019
2/3/2019,36 to 50,Female,1,4,4,4,4,3,2019
2/3/2019,36 to 50,Female,1,3,3,4,2,3,2019
2/3/2019,51 or more,Female,1,3,6,4,1,2,2019
2/3/2019,21 to 35,Male,4,5,5,2,1,0,2019
2/3/2019,21 to 35,Female,2,7,10,10,10,9,2019
2/3/2019,51 or more,Female,1,10,10,8,5,2,2019
2/4/2019,36 to 50,Female,2,6,7,5,1,2,2019
2/4/2019,21 to 35,Male,5,10,10,1,1,0,2019
2/4/2019,21 to 35,Female,5,1,5,2,1,8,2019
2/4/2019,21 to 35,Female,3,7,6,5,4,6,2019
2/4/2019,21 to 35,Female,2,10,10,4,4,6,2019
2/4/2019,51 or more,Female,3,5,4,10,4,9,2019
2/5/2019,21 to 35,Female,2,10,10,8,5,2,2019
2/5/2019,21 to 35,Female,3,4,5,3,10,2,2019
2/5/2019,36 to 50,Female,2,10,10,10,5,3,2019
2/5/2019,51 or more,Female,5,0,10,2,1,1,2019
2/6/2019,36 to 50,Female,2,5,8,6,4,3,2019
2/6/2019,21 to 35,Female,4,4,7,2,0,4,2019
2/6/2019,36 to 50,Male,2,10,2,10,10,3,2019
2/7/2019,51 or more,Female,1,10,5,10,1,3,2019
2/7/2019,51 or more,Female,3,10,5,6,5,2,2019
2/7/2019,Less than 20,Female,4,7,3,10,10,8,2019
2/7/2019,21 to 35,Female,2,5,3,8,1,3,2019
2/7/2019,21 to 35,Female,1,9,4,7,6,7,2019
2/7/2019,51 or more,Female,3,7,7,8,10,7,2019
2/7/2019,36 to 50,Male,5,3,2,1,5,1,2019
2/7/2019,36 to 50,Male,3,6,2,3,0,0,2019
2/7/2019,51 or more,Female,1,10,10,10,2,7,2019
2/7/2019,21 to 35,Female,2,7,5,5,5,2,2019
2/8/2019,36 to 50,Male,1,10,10,5,0,1,2019
2/8/2019,36 to 50,Male,2,10,10,4,6,3,2019
2/8/2019,21 to 35,Male,2,3,5,5,2,3,2019
2/9/2019,36 to 50,Male,2,5,1,1,0,2,2019
2/9/2019,21 to 35,Female,2,5,8,7,0,1,2019
2/9/2019,36 to 50,Female,3,2,10,5,4,0,2019
2/10/2019,21 to 35,Male,2,5,6,2,3,1,2019
2/10/2019,36 to 50,Male,1,10,6,10,10,3,2019
2/10/2019,51 or more,Female,4,3,6,8,5,6,2019
2/10/2019,21 to 35,Female,2,10,5,4,5,3,2019
2/10/2019,51 or more,Male,3,5,3,2,5,1,2019
2/10/2019,Less than 20,Female,1,7,7,4,0,4,2019
2/11/2019,51 or more,Female,3,10,10,4,5,3,2019
2/11/2019,51 or more,Female,3,7,3,3,0,1,2019
2/11/2019,51 or more,Female,4,7,10,10,2,8,2019
2/11/2019,51 or more,Female,4,4,8,10,2,2,2019
2/11/2019,51 or more,Female,3,4,3,3,1,1,2019
2/11/2019,51 or more,Female,1,10,5,10,10,1,2019
2/11/2019,36 to 50,Male,2,6,8,5,10,2,2019
2/11/2019,51 or more,Female,2,2,6,4,0,0,2019
2/11/2019,51 or more,Female,3,10,6,10,10,10,2019
2/11/2019,51 or more,Female,0,10,10,10,0,2,2019
2/11/2019,36 to 50,Female,2,10,10,10,1,8,2019
2/11/2019,21 to 35,Female,2,10,10,10,5,6,2019
2/11/2019,51 or more,Female,5,10,3,5,3,0,2019
2/11/2019,51 or more,Female,5,7,4,1,0,0,2019
2/11/2019,51 or more,Female,1,7,4,7,2,4,2019
2/11/2019,51 or more,Female,1,7,10,5,5,2,2019
2/11/2019,51 or more,Female,2,4,4,2,1,2,2019
2/11/2019,36 to 50,Female,4,5,3,10,0,4,2019
2/11/2019,36 to 50,Female,4,9,6,9,0,4,2019
2/11/2019,51 or more,Female,3,7,10,9,1,4,2019
2/11/2019,51 or more,Female,3,10,10,5,2,2,2019
2/11/2019,51 or more,Female,4,10,10,10,10,4,2019
2/11/2019,36 to 50,Male,2,4,1,2,5,1,2019
2/11/2019,51 or more,Male,2,10,6,10,10,8,2019
2/11/2019,36 to 50,Female,5,10,0,3,0,8,2019
2/11/2019,36 to 50,Female,5,10,3,3,0,8,2019
2/11/2019,36 to 50,Female,3,8,10,6,5,3,2019
2/12/2019,36 to 50,Male,3,10,2,2,0,2,2019
2/12/2019,51 or more,Female,2,7,4,4,10,1,2019
2/12/2019,51 or more,Female,3,10,5,5,2,3,2019
2/12/2019,36 to 50,Female,1,7,4,6,5,1,2019
2/12/2019,51 or more,Female,1,9,10,10,9,8,2019
2/12/2019,51 or more,Female,3,7,1,2,1,6,2019
2/12/2019,36 to 50,Female,5,0,5,3,0,0,2019
2/12/2019,36 to 50,Male,4,3,1,0,0,0,2019
2/12/2019,51 or more,Female,4,4,3,5,0,1,2019
2/13/2019,21 to 35,Female,2,10,6,3,5,2,2019
2/13/2019,51 or more,Female,5,10,6,10,5,2,2019
2/13/2019,21 to 35,Male,3,1,5,1,5,4,2019
2/13/2019,21 to 35,Male,1,7,3,1,1,7,2019
2/13/2019,36 to 50,Female,2,7,10,6,10,3,2019
2/13/2019,21 to 35,Male,3,10,5,7,4,2,2019
2/13/2019,21 to 35,Male,5,5,10,5,3,1,2019
2/13/2019,36 to 50,Female,1,9,1,3,0,3,2019
2/13/2019,21 to 35,Male,1,7,3,2,1,4,2019
2/13/2019,51 or more,Female,1,10,10,10,5,3,2019
2/13/2019,51 or more,Female,2,10,7,7,10,3,2019
2/13/2019,21 to 35,Female,3,8,5,10,0,4,2019
2/13/2019,21 to 35,Male,4,7,2,2,0,0,2019
2/14/2019,36 to 50,Male,3,3,3,6,10,4,2019
2/14/2019,51 or more,Female,3,1,2,3,0,0,2019
2/15/2019,36 to 50,Male,3,10,2,5,1,2,2019
2/15/2019,51 or more,Female,3,7,1,2,1,6,2019
2/15/2019,21 to 35,Male,3,7,3,3,8,5,2019
2/15/2019,36 to 50,Female,3,3,6,10,5,4,2019
2/16/2019,21 to 35,Male,0,10,5,10,2,3,2019
2/16/2019,21 to 35,Male,0,7,4,3,5,4,2019
2/16/2019,21 to 35,Female,5,5,6,2,2,0,2019
2/16/2019,Less than 20,Female,5,0,3,3,0,0,2019
2/16/2019,21 to 35,Female,4,2,4,2,4,0,2019
2/16/2019,51 or more,Male,1,7,6,5,8,4,2019
2/16/2019,21 to 35,Male,3,4,5,4,3,3,2019
2/16/2019,51 or more,Female,3,7,1,2,1,6,2019
2/17/2019,51 or more,Male,3,10,5,6,9,3,2019
2/17/2019,36 to 50,Female,2,6,10,7,8,5,2019
2/17/2019,21 to 35,Male,2,10,3,2,2,6,2019
2/17/2019,21 to 35,Male,2,10,3,3,2,6,2019
2/17/2019,21 to 35,Female,3,10,9,4,1,8,2019
2/17/2019,51 or more,Female,4,5,10,10,10,4,2019
2/17/2019,51 or more,Female,5,10,7,6,1,0,2019
2/17/2019,51 or more,Female,5,10,7,6,1,0,2019
2/18/2019,21 to 35,Female,1,10,6,2,0,2,2019
2/18/2019,21 to 35,Female,3,5,5,10,5,7,2019
2/18/2019,36 to 50,Male,3,5,5,10,1,1,2019
2/18/2019,51 or more,Female,4,4,10,10,8,9,2019
2/18/2019,36 to 50,Female,3,2,2,2,2,1,2019
2/18/2019,21 to 35,Female,5,5,4,0,1,0,2019
2/19/2019,36 to 50,Female,4,7,7,4,2,0,2019
2/19/2019,51 or more,Female,5,3,4,2,0,0,2019
2/19/2019,21 to 35,Male,1,5,10,2,8,5,2019
2/19/2019,21 to 35,Male,1,5,10,2,8,5,2019
2/19/2019,Less than 20,Female,3,5,4,5,1,4,2019
2/19/2019,51 or more,Female,2,4,2,1,1,1,2019
2/19/2019,21 to 35,Female,4,3,4,3,3,2,2019
2/20/2019,36 to 50,Female,1,3,10,8,2,0,2019
2/20/2019,21 to 35,Male,2,5,6,6,3,6,2019
2/20/2019,21 to 35,Female,3,2,7,2,5,2,2019
2/20/2019,51 or more,Male,4,10,4,10,2,10,2019
2/20/2019,21 to 35,Female,5,10,2,1,0,1,2019
2/20/2019,21 to 35,Male,3,7,7,7,4,8,2019
2/20/2019,21 to 35,Male,3,10,10,10,4,8,2019
2/20/2019,36 to 50,Female,3,3,4,6,1,3,2019
2/20/2019,51 or more,Female,2,7,3,4,3,1,2019
2/20/2019,Less than 20,Male,4,6,6,3,1,6,2019
2/21/2019,51 or more,Male,1,7,4,10,5,8,2019
2/21/2019,36 to 50,Male,4,10,6,0,0,0,2019
2/21/2019,21 to 35,Male,1,10,10,10,5,10,2019
2/21/2019,51 or more,Male,4,6,5,10,10,8,2019
2/21/2019,21 to 35,Female,2,2,3,3,5,4,2019
2/21/2019,51 or more,Male,5,8,2,2,1,4,2019
2/22/2019,51 or more,Female,2,10,10,10,6,5,2019
2/22/2019,21 to 35,Male,1,10,8,10,10,8,2019
2/22/2019,51 or more,Female,4,2,10,10,10,4,2019
2/22/2019,21 to 35,Female,4,10,3,5,2,3,2019
2/22/2019,21 to 35,Female,2,3,5,10,8,8,2019
2/23/2019,36 to 50,Male,3,10,8,7,4,4,2019
2/23/2019,51 or more,Male,3,6,6,10,5,8,2019
2/23/2019,Less than 20,Male,2,10,10,10,10,3,2019
2/23/2019,51 or more,Male,1,10,5,10,5,3,2019
2/24/2019,36 to 50,Male,1,7,4,5,3,5,2019
2/24/2019,21 to 35,Female,5,10,5,2,0,2,2019
2/24/2019,51 or more,Female,4,7,10,7,3,4,2019
2/24/2019,21 to 35,Female,5,3,4,1,0,3,2019
2/24/2019,21 to 35,Male,4,10,2,0,1,2,2019
2/24/2019,21 to 35,Male,4,10,2,0,1,2,2019
2/24/2019,21 to 35,Male,4,10,2,0,1,2,2019
2/24/2019,51 or more,Female,4,2,1,9,10,9,2019
2/24/2019,Less than 20,Male,1,1,2,0,0,1,2019
2/25/2019,36 to 50,Female,5,3,6,10,1,0,2019
2/25/2019,Less than 20,Female,3,7,8,10,7,5,2019
2/25/2019,Less than 20,Male,0,10,10,7,10,3,2019
2/25/2019,36 to 50,Female,5,4,4,2,1,0,2019
2/25/2019,36 to 50,Male,2,10,4,10,10,8,2019
2/25/2019,21 to 35,Female,4,5,5,5,1,8,2019
2/25/2019,51 or more,Female,4,7,4,2,1,3,2019
2/26/2019,36 to 50,Male,5,10,4,8,0,0,2019
2/26/2019,36 to 50,Female,5,4,10,5,4,7,2019
2/26/2019,36 to 50,Female,1,2,4,5,2,1,2019
2/26/2019,21 to 35,Female,3,2,10,5,4,1,2019
2/26/2019,21 to 35,Male,0,4,4,0,2,3,2019
2/26/2019,21 to 35,Female,3,4,4,3,3,3,2019
2/26/2019,36 to 50,Male,0,10,2,0,0,6,2019
2/26/2019,21 to 35,Male,3,10,0,2,1,6,2019
2/26/2019,36 to 50,Female,2,10,10,10,2,10,2019
2/27/2019,36 to 50,Male,3,4,6,5,2,10,2019
2/27/2019,21 to 35,Female,3,1,3,3,6,0,2019
2/27/2019,21 to 35,Male,1,10,4,5,10,10,2019
2/27/2019,36 to 50,Female,1,2,10,8,10,1,2019
2/27/2019,21 to 35,Male,3,10,2,2,0,1,2019
2/27/2019,21 to 35,Male,3,10,3,2,0,1,2019
2/27/2019,21 to 35,Male,3,3,5,7,6,4,2019
2/27/2019,21 to 35,Female,3,5,10,4,3,3,2019
2/27/2019,36 to 50,Female,2,10,5,2,2,5,2019
2/27/2019,21 to 35,Female,2,10,7,10,5,3,2019
2/27/2019,36 to 50,Female,3,5,10,7,2,7,2019
2/28/2019,21 to 35,Female,2,6,4,5,5,4,2019
2/28/2019,21 to 35,Female,5,4,4,10,3,3,2019
2/28/2019,51 or more,Female,3,5,5,1,0,0,2019
2/28/2019,21 to 35,Female,3,4,7,7,5,5,2019
2/28/2019,36 to 50,Female,3,10,10,8,10,4,2019
3/1/2019,Less than 20,Female,0,10,10,9,3,3,2019
3/2/2019,51 or more,Female,3,4,7,1,2,1,2019
3/3/2019,36 to 50,Female,2,10,3,4,10,5,2019
3/3/2019,36 to 50,Female,5,7,5,10,2,1,2019
3/4/2019,21 to 35,Female,4,5,3,3,1,1,2019
3/4/2019,21 to 35,Female,4,5,3,2,1,1,2019
3/4/2019,21 to 35,Female,4,4,3,3,1,1,2019
3/4/2019,Less than 20,Male,3,10,10,4,1,5,2019
3/4/2019,36 to 50,Male,1,0,3,0,0,0,2019
3/4/2019,51 or more,Female,3,8,10,10,1,5,2019
3/5/2019,Less than 20,Female,4,9,0,1,10,0,2019
3/5/2019,36 to 50,Female,3,3,10,8,5,4,2019
3/5/2019,51 or more,Female,4,1,10,1,3,0,2019
3/5/2019,51 or more,Male,1,5,8,4,1,0,2019
3/6/2019,21 to 35,Male,3,0,5,2,0,0,2019
3/6/2019,Less than 20,Female,4,2,3,0,5,0,2019
3/6/2019,51 or more,Female,1,10,7,7,5,5,2019
3/7/2019,21 to 35,Male,2,8,4,5,3,1,2019
3/7/2019,21 to 35,Female,4,3,4,2,2,1,2019
3/8/2019,21 to 35,Female,2,7,8,5,3,2,2019
3/8/2019,36 to 50,Female,2,3,10,10,5,8,2019
3/8/2019,36 to 50,Female,4,1,4,10,1,0,2019
3/9/2019,51 or more,Female,3,10,3,5,1,2,2019
3/9/2019,21 to 35,Female,1,4,10,3,3,6,2019
3/9/2019,36 to 50,Female,3,6,8,6,5,3,2019
3/10/2019,36 to 50,Female,3,5,1,10,0,4,2019
3/10/2019,51 or more,Male,1,9,3,10,9,2,2019
3/10/2019,36 to 50,Male,2,8,5,5,5,8,2019
3/10/2019,51 or more,Male,1,10,4,6,10,6,2019
3/10/2019,21 to 35,Female,5,7,6,0,1,5,2019
3/11/2019,51 or more,Female,4,6,10,10,8,6,2019
3/11/2019,21 to 35,Female,5,10,5,5,1,4,2019
3/11/2019,36 to 50,Female,3,1,5,4,0,1,2019
3/11/2019,21 to 35,Female,5,1,5,1,0,2,2019
3/11/2019,51 or more,Female,2,5,3,4,10,1,2019
3/11/2019,36 to 50,Female,5,4,10,10,10,8,2019
3/11/2019,21 to 35,Male,3,10,4,10,5,3,2019
3/12/2019,51 or more,Female,3,7,2,3,2,1,2019
3/12/2019,51 or more,Male,1,5,3,4,3,6,2019
3/12/2019,21 to 35,Female,2,6,2,1,0,0,2019
3/12/2019,36 to 50,Female,2,6,4,3,1,2,2019
3/12/2019,21 to 35,Female,3,8,6,10,1,3,2019
3/12/2019,21 to 35,Male,5,5,4,0,0,0,2019
3/12/2019,51 or more,Female,3,5,4,4,10,2,2019
3/12/2019,51 or more,Female,3,7,9,10,0,0,2019
3/13/2019,36 to 50,Female,2,7,7,5,8,5,2019
3/13/2019,36 to 50,Female,4,1,6,4,10,1,2019
3/13/2019,51 or more,Female,4,5,9,9,10,7,2019
3/13/2019,36 to 50,Female,2,8,7,4,10,4,2019
3/13/2019,Less than 20,Female,0,5,5,3,0,0,2019
3/14/2019,Less than 20,Female,3,10,9,6,4,7,2019
3/14/2019,Less than 20,Female,3,10,9,6,4,7,2019
3/14/2019,51 or more,Female,1,10,6,10,10,8,2019
3/14/2019,Less than 20,Female,4,7,5,3,6,4,2019
3/14/2019,36 to 50,Female,4,10,4,1,1,1,2019
3/14/2019,Less than 20,Female,4,1,2,5,2,3,2019
3/15/2019,Less than 20,Female,5,1,5,2,0,1,2019
3/15/2019,21 to 35,Male,2,3,3,5,1,3,2019
3/16/2019,51 or more,Male,1,10,2,7,2,8,2019
3/17/2019,36 to 50,Female,2,8,4,2,0,0,2019
3/17/2019,21 to 35,Female,5,10,10,10,6,5,2019
3/17/2019,36 to 50,Female,3,3,4,7,2,3,2019
3/17/2019,21 to 35,Male,3,3,3,2,2,1,2019
3/17/2019,Less than 20,Female,3,2,3,5,4,1,2019
3/17/2019,36 to 50,Male,2,7,5,3,5,8,2019
3/17/2019,36 to 50,Female,5,1,8,5,10,2,2019
3/18/2019,21 to 35,Female,4,2,7,2,1,2,2019
3/18/2019,21 to 35,Male,2,3,10,5,3,1,2019
3/18/2019,36 to 50,Female,0,10,4,2,0,0,2019
3/18/2019,36 to 50,Female,3,8,8,4,0,0,2019
3/18/2019,Less than 20,Female,3,5,6,1,1,2,2019
3/19/2019,36 to 50,Female,1,7,3,5,10,1,2019
3/19/2019,21 to 35,Male,3,2,5,3,4,1,2019
3/19/2019,51 or more,Female,3,3,4,6,3,1,2019
3/19/2019,21 to 35,Male,4,2,5,5,5,6,2019
3/20/2019,21 to 35,Male,3,9,2,6,2,5,2019
3/20/2019,36 to 50,Female,3,7,10,7,10,6,2019
3/20/2019,36 to 50,Female,3,10,0,10,0,1,2019
3/20/2019,Less than 20,Female,3,10,4,10,5,5,2019
3/20/2019,Less than 20,Female,1,5,10,10,1,6,2019
3/21/2019,36 to 50,Female,4,2,3,5,4,3,2019
3/21/2019,Less than 20,Female,4,8,0,4,0,0,2019
3/22/2019,36 to 50,Male,4,7,6,9,1,1,2019
3/22/2019,21 to 35,Female,3,10,10,10,3,4,2019
3/22/2019,21 to 35,Female,1,3,7,4,10,3,2019
3/22/2019,21 to 35,Male,2,4,6,2,5,4,2019
3/22/2019,51 or more,Male,4,1,4,10,3,1,2019
3/23/2019,36 to 50,Female,3,7,1,5,0,0,2019
3/23/2019,36 to 50,Male,1,5,4,4,10,6,2019
3/23/2019,21 to 35,Male,3,9,4,3,4,4,2019
3/23/2019,21 to 35,Female,3,6,7,10,0,4,2019
3/24/2019,36 to 50,Female,5,1,2,4,1,4,2019
3/24/2019,21 to 35,Male,3,10,10,10,5,3,2019
3/24/2019,Less than 20,Female,2,10,10,6,1,2,2019
3/24/2019,21 to 35,Female,2,5,6,5,2,3,2019
3/24/2019,51 or more,Male,2,6,5,10,3,7,2019
3/24/2019,51 or more,Female,2,10,6,8,4,3,2019
3/24/2019,36 to 50,Female,4,10,3,10,3,10,2019
3/25/2019,21 to 35,Male,4,1,0,2,8,0,2019
3/25/2019,21 to 35,Male,4,1,0,2,8,0,2019
3/25/2019,Less than 20,Male,3,8,4,7,10,3,2019
3/25/2019,36 to 50,Female,3,3,5,9,10,8,2019
3/25/2019,21 to 35,Male,3,10,5,10,2,1,2019
3/25/2019,36 to 50,Female,4,3,10,8,3,7,2019
3/25/2019,21 to 35,Male,3,10,1,4,5,3,2019
3/25/2019,51 or more,Female,3,3,5,8,2,2,2019
3/25/2019,21 to 35,Male,1,9,4,3,3,1,2019
3/26/2019,21 to 35,Male,2,8,1,1,3,2,2019
3/26/2019,21 to 35,Female,4,7,10,3,0,2,2019
3/26/2019,36 to 50,Female,2,7,10,4,2,3,2019
